Accession2,gene,totalCount,CountX,CountY,meanX,meanY,type,comparison,log10X,log10Y
MMAR_3581,MMAR_3581,9,6,3,946.378535,1038.28216666667,Cell Associated,∆eccCb1,2.97606488141196,3.01631539471997
MMAR_3583,MMAR_3583,9,6,3,509.887091666667,438.107152,Cell Associated,∆eccCb1,2.70747401748052,2.64158034299507
MMAR_3586,MMAR_3586,15,9,6,18875.576,10412.4501166667,Cell Associated,∆eccCb1,4.27590021327101,4.01755293382821
MMAR_3587,MMAR_3587,14,9,5,481.464213333333,882.182698,Cell Associated,∆eccCb1,2.68256401206398,2.94555853583095
MMAR_3595,MMAR_3595,15,9,6,4371.23526666667,2436.20974166667,Cell Associated,∆eccCb1,3.64060418152178,3.38671467547448
MMAR_3596,MMAR_3596,15,9,6,343.467695777778,210.618826666667,Cell Associated,∆eccCb1,2.53588589654784,2.32349718903373
MMAR_3597,MMAR_3597,15,9,6,5335.8095,2167.68086666667,Cell Associated,∆eccCb1,3.72720031592805,3.33599534426507
MMAR_3599,MMAR_3599,15,9,6,17783.4332777778,27091.359,Cell Associated,∆eccCb1,4.25001560982051,4.43283079135274
MMAR_3600,MMAR_3600,15,9,6,2060.56997444444,3003.36463166667,Cell Associated,∆eccCb1,3.31398736722222,3.47760806210489
MMAR_3601,MMAR_3601,15,9,6,22526.8478888889,17346.0265,Cell Associated,∆eccCb1,4.35270042651151,4.23920000553839
MMAR_3602,MMAR_3602,15,9,6,17787.7182333333,12132.5527333333,Cell Associated,∆eccCb1,4.25012024138193,4.0839521876235
MMAR_3604,MMAR_3604,9,6,3,213.57924,214.004278666667,Cell Associated,∆eccCb1,2.32955903678532,2.33042245644614
MMAR_3605,MMAR_3605,15,9,6,3646.11761111111,3144.84493333333,Cell Associated,∆eccCb1,3.56183067337896,3.49759923602677
MMAR_3613,MMAR_3613,15,9,6,1184.83775111111,620.724683333333,Cell Associated,∆eccCb1,3.07365888315499,2.79289901560019
MMAR_3614,MMAR_3614,15,9,6,1684.09354222222,880.53386,Cell Associated,∆eccCb1,3.22636621052626,2.94474606096021
MMAR_3615,MMAR_3615,15,9,6,34403.1313333333,28116.35825,Cell Associated,∆eccCb1,4.53659797335341,4.44895906832672
MMAR_3616,MMAR_3616,15,9,6,41566.4651111111,30172.6815,Cell Associated,∆eccCb1,4.61874309287249,4.47961390841507
MMAR_3619,uspC,12,6,6,414.561898333333,2045.19324,Cell Associated,∆eccCb1,2.61758938433773,3.31073434857848
MMAR_3620,MMAR_3620,15,9,6,1811.92723888889,1054.68876333333,Cell Associated,∆eccCb1,3.25814075383554,3.02312431905655
MMAR_3622,rocD,6,3,3,155.432353333333,171.734393333333,Cell Associated,∆eccCb1,2.19154142251951,2.23485728024582
MMAR_3624,MMAR_3624,15,9,6,371.040673333333,351.09937,Cell Associated,∆eccCb1,2.56942151941564,2.54543005018375
MMAR_3625,MMAR_3625,15,9,6,400.249180555556,565.148963333333,Cell Associated,∆eccCb1,2.60233045144564,2.75216293530055
MMAR_3626,MMAR_3626,15,9,6,1182.50540555556,831.324336666667,Cell Associated,∆eccCb1,3.07280313469322,2.91977049447439
MMAR_3627,MMAR_3627,15,9,6,3307.05526666667,2140.29991666667,Cell Associated,∆eccCb1,3.51944145279329,3.33047463457673
MMAR_3628,MMAR_3628,12,9,3,667.655931111111,512.898086666667,Cell Associated,∆eccCb1,2.82455271140364,2.71003107896114
MMAR_3630,MMAR_3630,15,9,6,5140.03992666667,6224.68576666667,Cell Associated,∆eccCb1,3.71096649250961,3.79411743235456
MMAR_3631,MMAR_3631,15,9,6,23266.2566444444,23185.25425,Cell Associated,∆eccCb1,4.36672651438096,4.36521186274063
MMAR_3633,MMAR_3633,15,9,6,2861.3493,2094.87186666667,Cell Associated,∆eccCb1,3.45657087765944,3.32115746438994
MMAR_3636,MMAR_3636,6,3,3,410.724769,897.144566666667,Cell Associated,∆eccCb1,2.61355089402887,2.95286243127905
MMAR_3637,narK1,6,3,3,905.074633333333,1079.97536666667,Cell Associated,∆eccCb1,2.95668439302664,3.03341384970663
MMAR_3639,fdhF,15,9,6,1087.62518444444,759.306685,Cell Associated,∆eccCb1,3.03647925531361,2.88041722345994
MMAR_3640,MMAR_3640,3,3,0,352.935596666667,NA,Cell Associated,∆eccCb1,2.54769546299661,0
MMAR_3643,mez,15,9,6,12439.1814222222,11070.8259833333,Cell Associated,∆eccCb1,4.09479180193769,4.04418002436758
MMAR_3645,cysK1,15,9,6,148435.031111111,96851.629,Cell Associated,∆eccCb1,5.17153640783557,4.98610692975065
MMAR_3646,cysE,15,9,6,10309.7756333333,4268.90175,Cell Associated,∆eccCb1,4.01324921404535,3.63031615950672
MMAR_3647,thiX,6,3,3,132.73228,74.3359686666667,Cell Associated,∆eccCb1,2.12297655452269,1.87119900506083
MMAR_3648,MMAR_3648,6,3,3,2133.33293333333,5628.673,Cell Associated,∆eccCb1,3.329058637834,3.75040601888214
MMAR_3649,MMAR_3649,15,9,6,3437.76144444444,3009.47106666667,Cell Associated,∆eccCb1,3.53627573652905,3.47849017233354
MMAR_3650,dnaG,15,9,6,2440.75301111111,1852.26762333333,Cell Associated,∆eccCb1,3.38752383376431,3.26770373555325
MMAR_3651,dgt,15,9,6,7455.61961111111,6481.8886,Cell Associated,∆eccCb1,3.87248374202167,3.81170156282377
MMAR_3652,MMAR_3652,15,9,6,7282.28648888889,4772.69828333333,Cell Associated,∆eccCb1,3.86226776030187,3.67876398034882
MMAR_3653,esxN_3,15,9,6,11698.3093333333,5647.37323333333,Cell Associated,∆eccCb1,4.06812310104026,3.75184649108745
MMAR_3656,plcB_5,15,9,6,1585.6674,1123.05285,Cell Associated,∆eccCb1,3.20021209755112,3.05040019430536
MMAR_3657,plcB_4,15,9,6,1714.18587777778,733.705925,Cell Associated,∆eccCb1,3.2340579128709,2.86552202620905
MMAR_3659,esxN_4,10,9,1,397.180742222222,70.56831,Cell Associated,∆eccCb1,2.5989881830525,1.8486097168891
MMAR_3660,esxP_3,6,3,3,170.73433,104.843289666667,Cell Associated,∆eccCb1,2.23232085462694,2.0205406393412
MMAR_3661,MMAR_3661,6,3,3,5264.11056666667,5670.67266666667,Cell Associated,∆eccCb1,3.72132500256428,3.75363457883893
MMAR_3662,esxN_5,10,9,1,397.180742222222,70.56831,Cell Associated,∆eccCb1,2.5989881830525,1.8486097168891
MMAR_3663,esxP_4,6,3,3,170.73433,104.843289666667,Cell Associated,∆eccCb1,2.23232085462694,2.0205406393412
MMAR_3664,MMAR_3664,6,3,3,433.760336666667,226.570481666667,Cell Associated,∆eccCb1,2.63724983731779,2.35520332792659
MMAR_3665,MMAR_3665,15,9,6,2275.98417111111,1223.82378333333,Cell Associated,∆eccCb1,3.35716923732628,3.08771888885905
MMAR_3666,MMAR_3666,15,9,6,2816.45916444444,1088.05763666667,Cell Associated,∆eccCb1,3.44970345882541,3.03665190144975
MMAR_3667,glyS,15,9,6,38254.6787777778,27933.4236666667,Cell Associated,∆eccCb1,4.58268455957081,4.44612416836902
MMAR_3668,MMAR_3668,5,3,2,223.066464666667,65.6048465,Cell Associated,∆eccCb1,2.34843428429129,1.81693592368144
MMAR_3669,zur,15,9,6,5036.67475555556,3468.43015,Cell Associated,∆eccCb1,3.70214390709593,3.54013295275655
MMAR_3670,MMAR_3670,15,9,6,2920.87770777778,1401.34544,Cell Associated,∆eccCb1,3.46551337417687,3.1465452046602
MMAR_3671,uppS,15,9,6,4701.01489444444,4463.50215,Cell Associated,∆eccCb1,3.67219162718587,3.64967574830287
MMAR_3672,recO,6,3,3,244.75002,978.863723333333,Cell Associated,∆eccCb1,2.388722735964,2.99072223386244
MMAR_3673,amiA2,15,9,6,3917.66721111111,1416.19641666667,Cell Associated,∆eccCb1,3.59302754178724,3.15112349117774
MMAR_3674,era,15,9,6,6021.53836666667,4302.53755666667,Cell Associated,∆eccCb1,3.77970745783664,3.63372466995414
MMAR_3676,MMAR_3676,15,9,6,2336.81340444444,842.638326666667,Cell Associated,∆eccCb1,3.36862403517551,2.92564120874442
MMAR_3677,MMAR_3677,9,6,3,832.534288333333,830.521303333333,Cell Associated,∆eccCb1,2.92040212917812,2.91935077682529
MMAR_3678,phoH1,15,9,6,4524.21283333333,2648.02596666667,Cell Associated,∆eccCb1,3.65554302732505,3.42292223950058
MMAR_3679,MMAR_3679,9,6,3,186.483083333333,165.58389,Cell Associated,∆eccCb1,2.27063944124816,2.21901808109353
MMAR_3681,MMAR_3681,15,9,6,3487.43908111111,1155.25175833333,Cell Associated,∆eccCb1,3.54250663005417,3.06267663820254
MMAR_3682,MMAR_3682,15,9,6,601.365448888889,290.819438333333,Cell Associated,∆eccCb1,2.77913847233791,2.4636234313437
MMAR_3683,dnaJ2,15,9,6,18520.9531111111,14346.4264,Cell Associated,∆eccCb1,4.26766333225117,4.15674373465605
MMAR_3684,hrcA,15,9,6,11420.6577888889,14714.18609,Cell Associated,∆eccCb1,4.05769111843327,4.16773624425433
MMAR_3685,MMAR_3685,15,9,6,4231.01141111111,6374.13788333333,Cell Associated,∆eccCb1,3.62644419663262,3.80442145376011
MMAR_3688,cfp2,15,9,6,4978.19101111111,6797.11648333333,Cell Associated,∆eccCb1,3.69707155629026,3.83232471256393
MMAR_3689,mbtB,15,9,6,1851.98673333333,1414.270655,Cell Associated,∆eccCb1,3.26763787129799,3.1505325301998
MMAR_3690,mbtF,15,9,6,6494.96207777778,3260.92372333333,Cell Associated,∆eccCb1,3.81257661969543,3.51334064028929
MMAR_3691,mbtE,15,9,6,3207.11341111111,2164.2251,Cell Associated,∆eccCb1,3.50611431787944,3.33530242954162
MMAR_3692,MMAR_3692,3,3,0,79.4603076666667,NA,Cell Associated,∆eccCb1,1.90015024229091,0
MMAR_3693,MMAR_3693,15,9,6,24079.8021988889,14680.6043866667,Cell Associated,∆eccCb1,4.38165291513214,4.16674393544321
MMAR_3694,mbtC,15,9,6,3908.76126666667,4501.23865,Cell Associated,∆eccCb1,3.59203914606912,3.65333203929496
MMAR_3695,mbtD,15,9,6,4188.51908888889,2829.11208333333,Cell Associated,∆eccCb1,3.62206049905029,3.45165015361073
MMAR_3697,mbtG,15,9,6,1868.45926666667,1414.96971666667,Cell Associated,∆eccCb1,3.271483634455,3.15074714514278
MMAR_3698,mbtA,15,9,6,334.048904444444,331.320963333333,Cell Associated,∆eccCb1,2.52381005176847,2.52024891542304
MMAR_3699,mbtJ,12,9,3,631.743069555556,1190.69222,Cell Associated,∆eccCb1,2.80054048625434,3.07579951594974
MMAR_3700,MMAR_3700,15,9,6,7509.08552222222,2101.28173333333,Cell Associated,∆eccCb1,3.87558705060804,3.32248428516614
MMAR_3703,MMAR_3703,15,9,6,439.92066,513.084916666667,Cell Associated,∆eccCb1,2.64337435823352,2.71018924773915
MMAR_3704,desA1_1,15,9,6,17206.1146666667,16657.14575,Cell Associated,∆eccCb1,4.23568281284196,4.22160058583295
MMAR_3705,MMAR_3705,6,3,3,191.411893333333,403.437986666667,Cell Associated,∆eccCb1,2.28196891906551,2.60577678783564
MMAR_3706,mbtI,15,9,6,258.690664444444,318.178013333333,Cell Associated,∆eccCb1,2.41278075630286,2.50267016582622
MMAR_3707,MMAR_3707,15,9,6,5335.53926666667,4001.17235,Cell Associated,∆eccCb1,3.72717832042437,3.60218725896256
MMAR_3709,hemN,15,9,6,5812.05537777778,4787.65083333333,Cell Associated,∆eccCb1,3.76432974364194,3.68012246949417
MMAR_3710,nirA_2,15,9,6,25429.4431111111,20353.6631666667,Cell Associated,∆eccCb1,4.4053368495025,4.30864258308949
MMAR_3711,cysH,15,9,6,5896.02255555556,5832.34785,Cell Associated,∆eccCb1,3.77055913627138,3.76584341805862
MMAR_3713,ggtB,15,9,6,6190.66,4212.61355,Cell Associated,∆eccCb1,3.79173695258686,3.62455162034202
MMAR_3714,MMAR_3714,12,6,6,1245.81528666667,913.976371666667,Cell Associated,∆eccCb1,3.09545365554298,2.96093496839529
MMAR_3715,cysA1,15,9,6,11550.3767333333,8661.4853,Cell Associated,∆eccCb1,4.06259614964284,3.93759237265043
MMAR_3716,cysW,6,3,3,517.421676666667,315.398376666667,Cell Associated,∆eccCb1,2.71384461892927,2.49885945371538
MMAR_3718,subI,15,9,6,5163.16514444444,1643.54278,Cell Associated,∆eccCb1,3.71291601622947,3.21578101287529
MMAR_3720,MMAR_3720,15,9,6,4841.90306666667,3308.14118333333,Cell Associated,∆eccCb1,3.68501609075768,3.51958403589689
MMAR_3721,MMAR_3721,15,9,6,71541.7106666667,51331.2045,Cell Associated,∆eccCb1,4.85455932055172,4.71038145521276
MMAR_3724,lepA,15,9,6,10759.0965666667,10392.94615,Cell Associated,∆eccCb1,4.03177580547685,4.01673867703913
MMAR_3725,MMAR_3725,15,9,6,1987.8382,911.034203333333,Cell Associated,∆eccCb1,3.29838103212022,2.95953468217616
MMAR_3726,MMAR_3726,15,9,6,39748.3001111111,14278.9771333333,Cell Associated,∆eccCb1,4.59931856020884,4.15469709810825
MMAR_3727,MMAR_3727,15,9,6,31515.507,27144.354,Cell Associated,∆eccCb1,4.4985242981515,4.433679510476
MMAR_3728,PE_PGRS2,6,3,3,291.586986666667,82.1585283333333,Cell Associated,∆eccCb1,2.46476813780448,1.91465265134827
MMAR_3730,MMAR_3730,15,9,6,22255.2040666667,16938.1786166667,Cell Associated,∆eccCb1,4.34743158085269,4.22886670828164
MMAR_3731,MMAR_3731,15,9,6,33665.9898888889,27035.1039333333,Cell Associated,∆eccCb1,4.52719138865282,4.43192804350981
MMAR_3732,MMAR_3732,15,9,6,36768.6246666667,25369.06415,Cell Associated,∆eccCb1,4.565477385353,4.40430444664675
MMAR_3733,rpsT,15,9,6,43432.2182222222,49185.3535,Cell Associated,∆eccCb1,4.63781201073615,4.69183579705366
MMAR_3734,holA,15,9,6,4261.16001111111,3734.75631666667,Cell Associated,∆eccCb1,3.62952784272846,3.57226227046748
MMAR_3736,comEA,6,3,3,2974.7661,2799.94078333333,Cell Associated,∆eccCb1,3.47345282368716,3.44714884643382
MMAR_3737,fadE17_1,15,9,6,31426.2157777778,17023.1445166667,Cell Associated,∆eccCb1,4.49729208811986,4.23103978607158
MMAR_3738,fadE18_2,15,9,6,26575.387,24120.10705,Cell Associated,∆eccCb1,4.42447959758821,4.3823792309607
MMAR_3740,eis,15,9,6,37063.6864444444,19364.8656166667,Cell Associated,∆eccCb1,4.56894861311719,4.28701448752697
MMAR_3741,MMAR_3741,15,9,6,3901.14188888889,2448.27616666667,Cell Associated,∆eccCb1,3.59119174637456,3.38886040485206
MMAR_3744,mmpL4_1,6,3,3,222.60609,399.075486666667,Cell Associated,∆eccCb1,2.34753704147765,2.60105505193246
MMAR_3745,MMAR_3745,15,9,6,5016.47095555556,1722.96291666667,Cell Associated,∆eccCb1,3.7003983021045,3.23627593022786
MMAR_3746,MMAR_3746,15,9,6,947.953643333333,594.333435,Cell Associated,∆eccCb1,2.97678710006298,2.7740301627461
MMAR_3747,gpm_1,15,9,6,12974.2903222222,5859.90766666667,Cell Associated,∆eccCb1,4.11308361179433,3.76789077298514
MMAR_3748,MMAR_3748,15,9,6,5724.08248888889,3667.31926666667,Cell Associated,∆eccCb1,3.75770588368507,3.56434872008221
MMAR_3749,nadD,15,9,6,4052.62635555556,3505.99195,Cell Associated,∆eccCb1,3.60773656446196,3.54481091458875
MMAR_3750,MMAR_3750,15,9,6,28116.6375555556,10035.6897166667,Cell Associated,∆eccCb1,4.44896338255042,4.0015472253386
MMAR_3751,MMAR_3751,15,9,6,21140.5584444444,6458.5563,Cell Associated,∆eccCb1,4.32511645535255,3.81013544972653
MMAR_3752,MMAR_3752,15,9,6,22073.6542777778,12932.6606333333,Cell Associated,∆eccCb1,4.3438742362564,4.11168788137743
MMAR_3753,proA,15,9,6,33157.661,22141.32,Cell Associated,∆eccCb1,4.52058388705854,4.3452035086668
MMAR_3754,MMAR_3754,9,6,3,326.757108333333,268.674803333333,Cell Associated,∆eccCb1,2.51422504407619,2.42922693965091
MMAR_3755,MMAR_3755,11,8,3,125.34369625,117.636633333333,Cell Associated,∆eccCb1,2.09810249742722,2.07054258685103
MMAR_3756,MMAR_3756,13,9,4,249.424026111111,94.19942375,Cell Associated,∆eccCb1,2.39693828516861,1.97404824607355
MMAR_3757,MMAR_3757,15,9,6,843.410511111111,1104.44552666667,Cell Associated,∆eccCb1,2.92603900916297,3.04314430051394
MMAR_3758,MMAR_3758,6,3,3,666.05838,411.510936666667,Cell Associated,∆eccCb1,2.82351229673889,2.61438138188332
MMAR_3759,nadE,15,9,6,10718.8954888889,8802.69108333333,Cell Associated,∆eccCb1,4.03015003649537,3.94461546123856
MMAR_3760,MMAR_3760,6,3,3,139.587491333333,527.487033333333,Cell Associated,∆eccCb1,2.14484650218179,2.72221178829012
MMAR_3761,cyp268A2,12,9,3,590.923079444444,908.16358,Cell Associated,∆eccCb1,2.77153095237538,2.95816408144275
MMAR_3763,MMAR_3763,15,9,6,3410.45299333333,1889.08551166667,Cell Associated,∆eccCb1,3.53281206797752,3.27625161721481
MMAR_3764,proB,15,9,6,5810.73731111111,4645.58476666667,Cell Associated,∆eccCb1,3.76423124251611,3.66704038893291
MMAR_3765,obg,15,9,6,8813.1758,6743.40423333333,Cell Associated,∆eccCb1,3.94513243325708,3.82887919423753
MMAR_3766,rpmA,15,9,6,143219.528888889,95271.8143333333,Cell Associated,∆eccCb1,5.15600224080995,4.97896443589516
MMAR_3767,rplU,15,9,6,113784.620666667,78043.0141666667,Cell Associated,∆eccCb1,5.05608356600488,4.89233403430874
MMAR_3768,rne,15,9,6,59776.83,53725.3208333333,Cell Associated,∆eccCb1,4.77653288042539,4.73017901766242
MMAR_3769,ndkA,15,9,6,25279.4287111111,12722.2021666667,Cell Associated,∆eccCb1,4.40276725511606,4.10456229260588
MMAR_3770,MMAR_3770,15,9,6,2306.13566,1678.83194166667,Cell Associated,∆eccCb1,3.36288485137866,3.22500722355923
MMAR_3771,folC,15,9,6,10393.0695555556,5736.46611666667,Cell Associated,∆eccCb1,4.0167438338092,3.75864443270014
MMAR_3772,valS,15,9,6,50952.0598888889,35064.6015,Cell Associated,∆eccCb1,4.70716174634626,4.54486890761996
MMAR_3773,MMAR_3773,15,9,6,13625.2498888889,24210.2816666667,Cell Associated,∆eccCb1,4.13434447604008,4.38399984212936
MMAR_3774,MMAR_3774,9,6,3,3348.00315,1104.34563333333,Cell Associated,∆eccCb1,3.52478585793143,3.04310501828187
MMAR_3775,MMAR_3775,15,9,6,24950.336,15343.1516666667,Cell Associated,∆eccCb1,4.39707639853509,4.18591457805192
MMAR_3778,MMAR_3778,15,9,6,3418.19424555556,3145.656685,Cell Associated,∆eccCb1,3.53379673871705,3.49771132224592
MMAR_3779,MMAR_3779,15,9,6,3782.93554,4234.75776666667,Cell Associated,∆eccCb1,3.57782894111806,3.62682857320067
MMAR_3780,MMAR_3780,6,3,3,1045.38423,1174.0665,Cell Associated,∆eccCb1,3.01927594432148,3.06969269637081
MMAR_3790,MMAR_3790,6,3,3,230.607463333333,161.447716666667,Cell Associated,∆eccCb1,2.36287335860496,2.20803190722819
MMAR_3792,MMAR_3792,6,3,3,779.24928,412.194086666667,Cell Associated,∆eccCb1,2.89167640967564,2.61510175710244
MMAR_3794,MMAR_3794,15,9,6,3545.404,1833.31676666667,Cell Associated,∆eccCb1,3.54966573034383,3.26323751031399
MMAR_3795,MMAR_3795,10,7,3,5541.44570428571,11402.3443333333,Cell Associated,∆eccCb1,3.74362308232508,4.05699415189427
MMAR_3796,MMAR_3796,15,9,6,63746.1863333333,29046.46585,Cell Associated,∆eccCb1,4.80445420786785,4.46309329833687
MMAR_3797,MMAR_3797,15,9,6,1451.50866888889,2395.69219,Cell Associated,∆eccCb1,3.16181963392544,3.37943101706784
MMAR_3798,MMAR_3798,15,9,6,4031.91231222222,4215.95786666667,Cell Associated,∆eccCb1,3.60551107831541,3.62489626198494
MMAR_3799,MMAR_3799,15,9,6,316.319996111111,863.563228333333,Cell Associated,∆eccCb1,2.50012664663031,2.93629414122134
MMAR_3800,MMAR_3800,15,9,6,1313.39995222222,1196.546545,Cell Associated,∆eccCb1,3.11839699615317,3.07792959709362
MMAR_3801,mobA,15,9,6,33659.9792222222,17973.8706666667,Cell Associated,∆eccCb1,4.52711384355671,4.25464161234321
MMAR_3802,porB,15,9,6,165829.843333333,127010.981166667,Cell Associated,∆eccCb1,5.21966269044033,5.10384127098682
MMAR_3803,porA,15,9,6,135366.755,102652.511666667,Cell Associated,∆eccCb1,5.13151201816855,5.01136958000597
MMAR_3805,clpX,15,9,6,47096.2032222222,36937.3985,Cell Associated,∆eccCb1,4.67298589680826,4.56746630483242
MMAR_3806,MMAR_3806,12,9,3,743.195934,682.935316666667,Cell Associated,∆eccCb1,2.87110332498156,2.83437957199043
MMAR_3807,clpP2,15,9,6,185454.244,133586.091333333,Cell Associated,∆eccCb1,5.26823677632568,5.125761242783
MMAR_3808,clpP1,15,9,6,92340.4737777778,51871.0936666667,Cell Associated,∆eccCb1,4.96539209848615,4.71492540489336
MMAR_3809,tig,15,9,6,253633.265555556,180245.09,Cell Associated,∆eccCb1,5.40420621332549,5.25586344307274
MMAR_3812,MMAR_3812,15,9,6,2536.24587777778,2029.89636666667,Cell Associated,∆eccCb1,3.40419135417257,3.30747386622174
MMAR_3813,rpiB,15,9,6,24826.8403333333,10543.02475,Cell Associated,∆eccCb1,4.3949214512052,4.02296522603576
MMAR_3814,dctA,3,3,0,913.403986666667,NA,Cell Associated,∆eccCb1,2.96066290280805,0
MMAR_3815,MMAR_3815,15,9,6,42773.9811111111,34505.4023333333,Cell Associated,∆eccCb1,4.63117967331326,4.5378870956495
MMAR_3817,pepN,15,9,6,176579.196666667,137110.605666667,Cell Associated,∆eccCb1,5.24693953669875,5.13707104927796
MMAR_3818,MMAR_3818,15,9,6,17256.5867777778,19175.8176666667,Cell Associated,∆eccCb1,4.23695489971261,4.28275389155454
MMAR_3819,MMAR_3819,15,9,6,1456.11000444444,751.353583333333,Cell Associated,∆eccCb1,3.16319418577273,2.87584436197456
MMAR_3820,MMAR_3820,9,6,3,1428.64154166667,11719.7593233333,Cell Associated,∆eccCb1,3.15492327427396,4.06891869311368
MMAR_3822,aglA,15,9,6,895.090461111111,719.065795,Cell Associated,∆eccCb1,2.95186692892047,2.85676863043588
MMAR_3823,plcB_1,15,9,6,544.173941555556,354.913283333333,Cell Associated,∆eccCb1,2.73573774121149,2.55012225398386
MMAR_3824,choD_1,15,9,6,6941.74205555556,6728.97246166667,Cell Associated,∆eccCb1,3.84146847192108,3.82794875095523
MMAR_3825,MMAR_3825,6,3,3,209.22965,119.515722,Cell Associated,∆eccCb1,2.320623228565,2.07742503941573
MMAR_3826,moeY_1,9,6,3,570.520986666667,326.335396666667,Cell Associated,∆eccCb1,2.7562716246103,2.51366418302254
MMAR_3827,MMAR_3827,15,9,6,13446.044,12430.8076083333,Cell Associated,∆eccCb1,4.12859452807934,4.09449934492877
MMAR_3828,MMAR_3828,15,9,6,13096.8672,10124.8679833333,Cell Associated,∆eccCb1,4.11716742386461,4.00538936922166
MMAR_3829,gdh,15,9,6,44897.8123333333,25939.5736666667,Cell Associated,∆eccCb1,4.6522251803194,4.41396283390166
MMAR_3830,MMAR_3830,15,9,6,147836.517333333,108323.85,Cell Associated,∆eccCb1,5.16978172308104,5.03472408712432
MMAR_3832,erg3_2,6,3,3,1421.4958,1179.8471,Cell Associated,∆eccCb1,3.15274558084706,3.07182572940034
MMAR_3833,plsB2,15,9,6,11081.6269666667,9984.0369,Cell Associated,∆eccCb1,4.04460352670775,3.9993061774502
MMAR_3834,plsC,15,9,6,37705.0823333333,38937.269,Cell Associated,∆eccCb1,4.57639989345664,4.59036548750699
MMAR_3835,MMAR_3835,15,9,6,18284.8536666667,16410.34455,Cell Associated,∆eccCb1,4.26209148903756,4.21511769955357
MMAR_3837,MMAR_3837,15,9,6,2166.72517333333,1338.1257,Cell Associated,∆eccCb1,3.33580382905216,3.1264969118266
MMAR_3838,cobQ1,15,9,6,1297.30873888889,1584.74832,Cell Associated,∆eccCb1,3.11304334357802,3.1999603000464
MMAR_3839,MMAR_3839,9,6,3,235.033204,154.124783333333,Cell Associated,∆eccCb1,2.37112922097524,2.18787247907854
